Gene_ID,20H_20h_embryo_F,36H_4th_instar_36h_M,36H_4th_instar_36h_F,10D_Adult_10D_M,10D_Adult_10D_F,20D_Adult_20D_M,20D_Adult_20D_F,12H_4th_instar_12h_biololgical_replicate_1_M,12H_4th_instar_12h_biololgical_replicate_2_M,12H_4th_instar_12h_biololgical_replicate_3_M,12H_4th_instar_12h_biololgical_replicate_2_F,12H_4th_instar_12h_biololgical_replicate_3_F
AGAP029738,7.879141235,3.369520434,2.961291105,3.037592252,4.067307834,2.964892498,2.69098217,4.321883208,3.083265178,2.123931401,3.12108416,1.933807103
AGAP029739,1.478351968,0.087156763,0.377932112,0.623304399,0.445629386,0.682664897,0.212379115,0.414650697,0,0.242487425,0.140914996,0.027136004
AGAP029740,0.423623902,0,0.130441673,0.155963464,0.145849948,0.152350003,0.135726475,0.140208183,0.035394367,0.060377137,0.077190381,0.024774256
AGAP029741,7.048354107,1.057706975,2.25995612,2.412892175,2.41791472,3.090122983,2.114092544,3.128234793,0.893321667,2.356909782,0.857214642,1.700760807
AGAP029742,2.010888852,0.205252442,0.683797847,0.90624983,0.733494647,1.215066456,0.593654625,0.583773666,0.261988823,0.446911087,0.277024285,0.391763895
AGAP029743,1.108049125,0.059101024,0.332176382,0.335446728,0.337205125,0.361514764,0.246881715,0.267785473,0.022533391,0.256255772,0.065523083,0.094633362
AGAP029744,2.632822677,0.25779232,0.879737125,1.442112766,1.177155732,1.737996153,0.552794048,1.096237935,0.244628485,0.747657345,0.266751006,0.278244673
AGAP029745,2.789105994,0.185594102,0.929997432,2.123651513,1.411364721,2.182200107,0.636263556,1.156993916,0.102481862,0.54387725,0.198665987,0.286928353
AGAP029746,1.554096719,0.3697145,0.523580922,0.759530257,0.743781889,1.082993077,0.342781943,0.838946159,0.457262735,0.588434022,0.402390599,0.387441834
AGAP029747,0,0,0.00411045,0.2758866,0.082485957,0.466770642,0.018940925,0.061634025,0,0,0,0
AGAP029748,0.047239879,0.106609839,0.608863429,1.401789525,0.490420641,1.687646125,0.328144885,0.388556141,0.029950444,0.34060449,0.108863188,0.230601653
AGAP029749,0.002667878,0.002693517,0.018801501,3.463874868,1.716544886,1.739821345,0.007876109,1.18035614,0.028754731,0.024525489,0.020903408,0.010063424
AGAP029750,0.614201218,0.062954717,0.10786291,1.416700708,0.856336084,1.729136332,0.092042888,0.678886601,0.033603758,0.038215096,0.073285303,0.023520921
AGAP029751,6.601027306,12.57991569,5.025883202,14.16592377,10.67468897,12.78959343,5.841861599,12.93647536,13.54375257,6.869949679,9.87227133,7.832587408
AGAP029752,2.411994789,6.170791366,2.513002902,6.158496654,5.222537227,6.996852859,2.780861663,6.516318468,5.83902319,3.243612314,4.836452851,4.082532805
AGAP029753,0.074449901,1664.011552,374.8976341,0.006826003,0.118092311,0,572.2415767,0.107848053,1991.346375,1134.457287,1102.204564,1635.676156
AGAP029754,0.0182052,179.5864158,62.63306497,0.062315285,0.049648276,0.019195282,114.9793109,0.03238671,270.5192248,225.4130207,132.2764441,192.2338865
AGAP029755,0.010290385,322.6806552,82.6728846,0.013208759,0.066149453,0.005425012,482.908971,0.07688689,873.5913236,552.6433609,727.1384766,562.7553108
AGAP029756,0.027458008,61.13231482,43.50730559,0,0.019255385,0,73.83084465,0.029308369,57.59108577,97.53442274,91.86457859,99.8449115
AGAP029757,3.697218376,129.2431685,56.43840942,9.792663362,6.932673311,9.427779443,72.77433796,11.20421239,117.6433463,121.0326489,103.2983425,119.8985463
AGAP029758,8.012453883,79.26892227,18.42197971,10.10120124,8.611048371,11.31368683,63.4370407,10.76836807,128.5125968,81.16883072,109.9070684,83.55794635
AGAP029759,37.67476077,125.7619979,60.66523649,62.59844281,91.588397,56.16427064,79.98460643,68.04068745,260.2286176,118.1894637,116.6608042,178.8306454
AGAP029760,10.471704,7.415980558,11.79456376,11.17294845,14.10126375,8.146056077,14.28500318,11.72603988,10.8022683,12.0210648,12.29421841,8.543633181
AGAP029761,0.60821626,0.188405228,0.261253003,0.434712207,0.638167056,0.655868704,0.122425643,0.649203196,0.223480695,0.105895103,0.135383753,0.130354262
AGAP029762,4.982832425,0.787987989,1.865868281,2.759684174,3.158970341,3.737490244,1.664111428,3.517462504,0.233671997,1.705152617,0.990903235,0.981351043
AGAP029763,0.140082697,235.0625645,87.35020663,3.382380111,6.190595393,3.273374296,213.1023056,8.926909032,470.454703,239.6169097,343.6607986,335.1496165
AGAP029764,0.04445682,30.67933044,12.83322983,1.741837095,2.763784725,2.171855811,9.137181794,3.371402075,32.10381218,18.54009043,20.30260233,27.40603827
AGAP029765,3.432087095,9.042609588,7.350182229,3.875648712,3.598603926,3.6187397,10.64696308,4.339504622,11.94194395,14.32466196,13.07377145,10.98959568
AGAP029766,1.20191417,1.655421848,3.371918779,2.598365458,2.126378982,2.289107447,1.777880603,2.789990919,0.76362701,2.124520509,1.804149092,0.878107223
AGAP029767,32.24664871,3.755121097,13.75172103,16.09464412,13.7472256,14.65138702,7.345139475,13.48012031,1.451895975,7.302671311,3.924341375,2.748658255
AGAP029768,28.65749389,2.474408483,9.873487937,11.29910359,9.42217353,8.007768167,4.392929602,9.98445627,0.943415349,4.023289759,2.720422926,1.2546512
AGAP029769,9.925985787,67.62409782,38.4043599,8.259392229,7.273835478,7.633822065,46.63059392,8.025800649,110.513941,74.09613786,72.10712802,94.76156107
AGAP029770,2.64996196,134.4105928,56.73783892,58.13252175,48.56607654,35.50808754,26.8597149,36.17387856,60.13810636,35.95472532,30.68315099,44.09278324
AGAP029771,2.934128794,8.459756394,4.436253216,3.586694554,4.062894374,3.96760591,3.592876138,3.912020462,7.425519503,4.822366855,5.452823934,5.461317558
AGAP029772,3.71357751,11.66744251,6.32555011,4.578709373,5.033209455,4.630394109,5.129581802,4.942060688,10.06143584,6.03426464,7.447686448,6.965385507
AGAP029773,64.94803277,0.252528616,8.741489622,0.742452903,0.182712693,0.332956271,2.953673913,0.21692158,0.16849235,1.705364828,0.759415855,0.259459357
AGAP029774,1.842624286,0.010895225,0.310778365,0.269428439,0.071431367,0.198784129,0.122387909,0.070252913,0.01266768,0.075631637,0.024277848,0.025391095
AGAP029775,0.666302439,0.031817171,0.147100378,0.086682484,0.084190212,0.047468852,0.358855198,0.091303182,0.048523609,0.289707342,0.176372503,0.339640569
AGAP029776,0.370773816,1.371118497,4.6210479,6.178737344,3.857338348,3.663909108,2.01100653,3.193689555,0.487914032,2.219475759,1.114745508,0.211414044
AGAP029777,15.30612813,28.91076567,19.31961188,18.40457233,14.43102004,18.16568873,10.32231557,16.52496436,17.72827348,14.40602678,13.6695916,13.40668011
AGAP029778,0.653752309,0.062860491,0.132964776,0.216449433,0.363852929,0.303623036,0.214445291,0.274138803,0,0.111293871,0.040653119,0.117428582
AGAP029779,0.019910576,0.4767028,0.481087015,0.295733964,0.106381889,0.122961368,0.184737156,0.112333717,0.981022949,0.139455705,0.133717491,0.321874755
AGAP029780,0.05370485,0.945854828,2.320564354,1.819135365,1.935378552,2.101437669,1.391694406,1.792965872,1.125518025,2.669650301,1.566271316,2.63352072
AGAP029781,0.06225683,0.211421853,1.05516708,0.414094609,0.228215611,0.456514735,0.217211823,0.235603398,0.091501662,0.433575614,0.155207803,0.533720894
AGAP029782,0.043616128,9.262090999,15.33167514,0.933095853,0.603234458,0.97341632,15.12971557,1.008699562,13.82878331,23.47831839,14.75186087,25.83013267
AGAP029783,1.93224548,0.102920706,0.397800173,1.278777854,0.964002549,1.211649397,0.054718228,1.068323099,0.099884855,0.11359174,0.108917756,0.139828632
AGAP029784,0.023207187,0.039050363,0.059472529,16.10084223,21.83485488,17.39767205,0.137024517,21.94305722,0.166753378,0,0.060611136,0.116718879
AGAP029785,0.528708901,0.053047456,0.09257151,1.757750388,1.247400868,2.631500052,0.038778993,1.062076983,0,0,0,0.024774256
AGAP029786,1.793006033,0.676436981,0.682893218,0.552166035,0.818673253,0.734532435,0.719261156,1.24744625,0.328242064,0.723241024,0.387753192,0.402067298
AGAP029787,2.84469363,0.589792363,1.313995666,1.352994327,2.081719866,1.98844224,1.031017328,1.718138115,0.342192822,0.914504535,0.845780355,0.69460093
AGAP029788,0.442931467,0.028483327,0.296424881,0.14847425,0.458335627,0.285566435,0.299836964,0.373405912,0.03040747,0.086450478,0.022104875,0.021283682
AGAP029789,5.509642045,0.210239702,1.209046055,1.166632557,1.475518255,1.321954631,1.306368271,1.303528962,0.093517538,0.598222435,0.492877339,0.26183007
AGAP029790,2.465530886,0.059891145,0.551075002,0.889940169,0.727997719,0.781839922,0.569164671,0.470932199,0.159842476,0.431720745,0.580991774,0.447526397
AGAP029791,0.14725268,0.396447579,0.154374993,0.481126141,0.219043561,0.338751173,0.105386515,0.185753282,0.240470981,0.19142904,0.629322064,0.30297141
AGAP029792,1.143748454,0.39234422,0.509257209,0.453472698,1.063236584,0.740332688,0.599700453,1.324523593,0.428367654,0.649534933,0.449806052,0.499725933
AGAP029793,0,0,0.011001497,0.209397687,0,0.470749932,0,0,0,0,0,0
AGAP029794,10.39228834,75.14738233,29.46180767,6.143721721,8.845387294,7.590073225,17.32730622,8.667377834,46.59812059,30.37446167,22.66081454,36.90961964
AGAP029795,0.199541606,0.052230186,0.194127687,0.080634153,0.10365324,0.112989151,0.174544221,0.193267312,0,0.067939363,0,0.083631682
AGAP029796,0.093415033,0.369391771,0.613443491,0.604534796,0.464021002,0.488372878,0.390688149,0.369758495,0.419516393,0.66791943,0.426957604,0.646008279
AGAP029797,0.140418167,0.078759804,0.069970142,2.523374658,3.045293787,1.916486483,0.138180842,2.439725906,0,0,0,0
AGAP029798,0.050989437,0.06863929,0.021778245,0.014544477,0.039730213,0.03584165,0,0.042330984,0.061063418,0,0,0
AGAP029799,1.960373148,0.27025401,0.852432554,1.313751279,1.035199028,1.610423772,0.604308266,1.222714363,0.21214012,0.337752018,0.27758954,0.237579663
AGAP029800,0,0.02295009,0.072817288,0.102124282,0.079704668,0.131823338,0.201324956,0.145580914,0,0.06965641,0.178107314,0
AGAP029801,0,0.023348806,0,0.034632835,0,0.008128093,0,0,0.041543493,0.023622188,0,0
AGAP029802,0.043908661,0.109595198,0.115649385,1.71588684,1.35426367,0.817263846,0.075615838,1.087719125,0.092021463,0.052324639,0.076452002,0.105816989
AGAP029803,22.43818484,22.76291302,20.89402229,31.57553952,36.74902772,52.11130615,36.15133842,45.94952746,48.23246707,35.53743397,40.84787168,44.69669888
AGAP029804,2.84312359,0.264914659,2.872854848,8.339252814,4.475051812,7.880961446,1.820868078,5.048613119,0.159512032,1.407086276,0.685302144,0.698065874
AGAP029805,11.4442942,0.504851214,4.632500515,7.062423424,3.911818127,6.25572262,1.612084345,2.796420406,0.396777119,1.175066653,0.480732132,0.648022183
AGAP029806,0.155839927,0.083176933,0.32607104,0.50737175,0.281159162,0.399293609,0.21139023,0.29421113,0.092784685,0.194270051,0.14120443,0.163878792
AGAP029807,9.890287433,0.80050834,3.373290304,5.921256627,4.238861337,6.384203541,5.970726179,5.560826664,0.967266945,2.962634104,2.486431586,4.034306766
AGAP029808,0.346498987,0.07418677,0.015421697,0.207747568,0.013326591,0.151948035,0.009350405,0.010142115,0.006827442,0.009705439,0.004963246,0.007168293
AGAP029809,0.028828751,0.366868555,0.390870314,1.629925474,0.282092674,1.48095016,0.419603422,0.313439773,0.484145142,0.493059274,0.67238579,0.465323591
AGAP029810,0.136911418,0.066730371,0.034602033,0.343480364,0.087182776,0.281148262,0.023415139,0.08082927,0.016283024,0.015045462,0.029592581,0.017095932
AGAP029811,0.923902308,0.039764096,0.049986292,0.12631985,0.490664177,0.079669705,0.042338947,0.457639005,0.032299136,0.045914306,0.044444346,0.028259689
AGAP029812,4.428612732,1.984760884,2.391054677,2.516101203,1.725776185,1.714008452,1.879713627,2.027900153,1.195271883,1.969320484,1.714506556,1.416148462
AGAP029813,16.4305833,0.164413213,3.707792596,6.363058507,2.69328301,5.251999441,1.566673702,1.982546724,0.085918818,0.645578555,0.231991131,0.098799458
AGAP029814,19.54033359,7.198738372,5.609909215,3.503548348,3.829454814,3.893741401,6.999259674,4.25515368,9.713164823,6.066562089,8.416273732,6.95663761
AGAP029815,0.011496167,0.018183753,0.020131661,0.152729818,0.036502396,0.068283783,0.021494692,0.04253905,0.037172155,0.015265312,0.006005,0.020236702
AGAP029816,0.005801797,0.74976697,0.475780236,1.109632512,2.414039856,1.400867405,0.41107355,1.802096797,0.312662583,0.142227314,0.545500227,0.525234955
AGAP029817,0,0,0,0.041879537,0,0.022933971,0,0.011608413,0,0,0,0
AGAP029818,0.01544991,3.462842607,0.009898283,5.453672347,0.045143777,1.954817587,0,0.03298212,0.166521131,0.236715377,0,0
AGAP029819,0.127799945,0.39998729,0.098253004,0.032808854,0.097090326,0.094325203,0.113187302,0.122771001,0.413233313,0.23497001,0.65087143,0.626691631
AGAP029820,30.50368796,1233.874829,480.2696618,30.50579486,22.62719113,22.31613207,534.1995186,17.38296103,1020.463664,803.9258816,931.4314313,1024.227552
AGAP029821,0.137145128,3.889008553,3.737547976,5.500372978,5.861751767,8.208117993,5.281041652,4.370206627,6.134689234,4.87360686,5.275123673,5.222285771
AGAP029822,0.011776046,0,0,0.030231513,0.123872223,0.037249443,0.069530487,0.188544284,0,0,0,0
AGAP029823,0,0.027517553,0.017461836,0.542273125,0.302629682,0.632233796,0,0.552754396,0.146882275,0,0,0
AGAP029824,0.045556613,0,0,5.014365144,0.106491111,3.962820663,0,0.06078327,0,0.069799442,0.089236519,0.085921392
AGAP029825,0.029424497,0,0.075405488,9.234604623,0.103172091,7.678622,0.086867001,0.078518442,0,0,0.230547399,0
AGAP029826,0.147145442,1.76174177,10.87117559,3.669753283,1.352574622,6.981654807,1.844934189,1.802510421,0.363836197,0.949536008,0.244147105,0.574632833
AGAP029827,0.098645436,0.104727145,6.743409541,2.159092102,0.753574952,4.095000555,1.242943513,1.038818851,0.054804809,0.311627504,0.055776915,0.038360578
AGAP029828,1.299714346,1.641606465,1.075982509,0.480584855,1.093985643,0.57522911,1.705340804,0.953412261,1.844739393,1.868430766,1.341043309,2.178939997
AGAP029829,1.417196381,2.480081511,1.16787839,0.59923827,1.468014105,0.832103298,1.148507097,1.346599144,2.815341723,1.703022452,1.828901561,1.80288565
AGAP029830,0.189368975,6.460172073,5.695790483,12.35201773,2.370563402,12.09566068,5.296311511,1.117035945,4.565491739,4.611717475,4.919794497,9.737217419
AGAP029831,0.283336038,4.325559141,5.528252406,5.157795657,0.993470572,3.879160496,20.4807109,0.307011969,6.755447792,18.65368472,13.35363726,25.61794196
AGAP029832,0.027322747,0,0.052514536,7.86186882,0.21289479,5.166357121,0,0.165262625,0,0,0,0
AGAP029833,0.032626574,0,0.053750173,1.046988435,0.087161632,0.840366224,0.0550401,0.30845211,0,0,0,0.035162788
AGAP029834,0,0,0,0,0,0,0,0.006563515,0,0,0,0
AGAP029835,0,0,0,0,0.003654254,0.006593193,0,0.003337255,0,0,0,0
AGAP029836,0,0,0,0,0,0,0,0,0,0,0,0
AGAP029837,0,0,0,0,0,0,0,0,0,0,0,0
AGAP029838,0.003140723,0,0,0,0,0,0,0.003352373,0,0,0,0
AGAP029839,0.027356437,0,0.061342504,0.052672168,0.631478498,0.201909437,0.040380838,0.919798525,0,0,0.053585924,0
AGAP029840,0,0.122623841,0.155627021,0.103934618,0.059148233,0.160077444,0.119521385,0.097231048,0.218179146,0.310148979,0.634426054,0.305428599
AGAP029841,0,0.290613922,0.237504312,0.034988802,0.034407598,0.031039982,0.733904066,0.023276157,0.893132009,0.668219543,0.914099816,1.283196388
AGAP029842,0.247198556,0.04679517,0.069287982,0.247894198,0.203146996,1.286921578,0.1824449,0.362803318,0,0.047343075,0.03026336,0
AGAP029843,34.47105065,1.914743357,24.56892841,61.9303159,23.05147314,59.69929515,19.81509312,28.63735557,1.370340079,13.06772882,6.288361972,6.514351528
AGAP029844,0.126580277,0,0.029489491,30.22103878,14.7137243,46.29997622,0.203831076,15.64823674,0.124027149,0.352617512,0.090162209,0.260438079
AGAP029845,0.179270402,0.773334877,0.045245139,2.283685841,0.082541041,0.824814316,0.128301115,0.089877084,0.26348177,0.149819272,0.297950336,0.143440757
AGAP029846,0,0.02098294,0.036616693,0.020008023,0.007590921,0.045196573,0.061356177,0.016637819,0.056001017,0.063685861,0.050887804,0.048997328
AGAP029847,0.012875844,0.15199517,0.427687138,0.409372478,0.236153546,0.764438399,0.970769764,0.274870631,0.352281399,0.795177676,0.783799403,1.307616191
AGAP029848,0.082783845,0.694352218,0.350860612,0.016347925,0.029771051,0.060428776,0.451189798,0.006797119,0.960890015,0.585401748,0.648629623,1.201025204
AGAP029849,0.121121243,0.033733868,0.016054896,0.085777366,0.043933597,0.206975635,0.049320572,0.062412701,0,0.127983163,0,0
AGAP029850,0.922817487,0.62112411,0.628172151,0.234438312,0.280877225,0.415554016,0.908113955,0.441200159,1.657707756,1.296067971,0.527222345,1.450388842
AGAP029851,0.106578401,0.905655769,0.034140756,0.176705494,0.202420503,0.145150553,0.052440127,0.279661441,0.717947389,0.299371985,0.974242732,0.100505328
AGAP029852,0.088122242,0.064895134,0.146124561,1.139123417,0.625242153,1.248336767,0.091819232,0.621907152,0.100566313,0.171550067,0.105599327,0.16424637
AGAP029853,0.018962453,119.6734621,34.61153805,0.304253049,0.243791829,0.629802128,83.13172029,0.263124023,244.7447878,125.3358151,138.9919036,211.7935885
AGAP029854,0.038786836,0.029369696,0.130460064,0.006223358,0.011333298,0.020448121,0.257639629,0.041400633,0.156768582,0.178281441,0.113963771,0.146306707
AGAP029855,0.977351602,0.55731017,1.442467284,5.503433686,2.906585304,5.811287697,0.814814841,2.709935294,0.692759687,0.851546053,0.666536575,1.14806384
AGAP029856,0.009894237,0.00257789,0.006952379,0.007374346,0.014548464,0.017499393,0.007538004,0.01396777,0.006880088,0.015648442,0.002500759,0.007223567
AGAP029857,1.339126599,168.524498,44.42724077,0.139370728,0.01057528,0.076321861,91.72886097,0,245.9508952,148.3352003,232.6749792,243.0075635
AGAP029858,0.082783845,0.440691559,1.224674143,0.009660138,0.043979962,0.023805275,3.199345841,0.120494379,23.8475431,14.06738139,5.248003311,8.118930377
AGAP029859,4.606053335,443.0513417,93.22557204,1.435310714,2.890792901,2.568819092,134.3184198,1.651990275,412.0824389,253.42211,308.4428705,434.359023
AGAP029860,0.028083633,1.474383528,0.017992322,2.018699726,0.032823526,0.873523023,0,0.014988077,0,0.258169581,0.330062162,0
AGAP029861,0.09494752,1.453876767,0.679267913,2.579683915,1.34091829,3.070076808,0.467173459,1.461070268,0.170559446,0.242455978,0.123989115,0.1790744
AGAP029862,0.16177343,6.553125094,0.025382026,0.51277505,0.003858718,0.414244852,0.019493369,0.021143895,9.892346365,10.29886609,8.795108812,0
AGAP029863,10.18386376,0.78512969,1.230897425,1.255090878,2.506177715,1.501229372,0.945327903,2.593941717,0.308149928,1.296614579,0.313615766,0.862757074
AGAP029864,0.030410195,0.012629377,0.00193447,0.013011529,0.017645341,0.001819236,0.001273432,0.011970879,0.002324575,0.018504981,0.005069586,0.001627084
AGAP029865,0.002734969,0.016567521,0.234796256,0.003510612,0,0,0.339115409,0.002919275,0,0.150853527,0.021429085,0
AGAP029866,0.017004979,0.034336808,0.03755149,0.043190834,0.035944223,0.061800544,0.023498855,0.035143277,0.019498071,0.024391103,0.028348457,0.024565784
