Gene_ID,Chr,Testes_Specific,Ovaries_Specific,variable,value,Population
AGAP012568,UNKN,-1,-1,II_mean_FPKM,0.563489397,II
AGAP012569,UNKN,,,II_mean_FPKM,2.213668272,II
AGAP012570,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012571,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012572,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012573,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012574,UNKN,-1,1,II_mean_FPKM,0,II
AGAP012575,UNKN,-1,-1,II_mean_FPKM,34.41800644,II
AGAP012576,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012577,UNKN,-1,-1,II_mean_FPKM,562.4327341,II
AGAP012578,UNKN,-1,-1,II_mean_FPKM,0.067321499,II
AGAP012579,UNKN,,,II_mean_FPKM,0,II
AGAP012580,UNKN,,,II_mean_FPKM,0.079236388,II
AGAP012581,UNKN,,,II_mean_FPKM,0.61859522,II
AGAP012582,UNKN,1,1,II_mean_FPKM,26.51228121,II
AGAP012583,UNKN,,,II_mean_FPKM,0.092245278,II
AGAP012584,UNKN,-1,-1,II_mean_FPKM,0.817220711,II
AGAP012585,UNKN,-1,-1,II_mean_FPKM,0.389058518,II
AGAP012586,UNKN,-1,1,II_mean_FPKM,0,II
AGAP012587,UNKN,-1,-1,II_mean_FPKM,153.3348053,II
AGAP012588,UNKN,,,II_mean_FPKM,0.398065675,II
AGAP012589,UNKN,-1,-1,II_mean_FPKM,0.137405491,II
AGAP012590,UNKN,-1,-1,II_mean_FPKM,14.20674482,II
AGAP012591,UNKN,-1,-1,II_mean_FPKM,0.847471108,II
AGAP012592,UNKN,,,II_mean_FPKM,2.560856674,II
AGAP012593,UNKN,-1,-1,II_mean_FPKM,1.332995306,II
AGAP012594,UNKN,-1,-1,II_mean_FPKM,0.260370121,II
AGAP012595,UNKN,,,II_mean_FPKM,0,II
AGAP012596,UNKN,-1,-1,II_mean_FPKM,3.628395908,II
AGAP012597,UNKN,-1,-1,II_mean_FPKM,1.499022532,II
AGAP012598,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012599,UNKN,1,1,II_mean_FPKM,74.69714568,II
AGAP012600,UNKN,-1,-1,II_mean_FPKM,0.135190182,II
AGAP012601,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012602,UNKN,,,II_mean_FPKM,0.016879935,II
AGAP012603,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012604,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012605,UNKN,-1,-1,II_mean_FPKM,0.010549765,II
AGAP012606,UNKN,1,-1,II_mean_FPKM,0.71364492,II
AGAP012607,UNKN,-1,-1,II_mean_FPKM,0.121374233,II
AGAP012608,UNKN,-1,-1,II_mean_FPKM,9.222274893,II
AGAP012609,UNKN,-1,-1,II_mean_FPKM,0.048467599,II
AGAP012610,UNKN,-1,1,II_mean_FPKM,0.039748814,II
AGAP012611,UNKN,,,II_mean_FPKM,0.722962831,II
AGAP012612,UNKN,-1,-1,II_mean_FPKM,3.317772887,II
AGAP012613,UNKN,-1,-1,II_mean_FPKM,0.343687739,II
AGAP012615,UNKN,,,II_mean_FPKM,10.1057955,II
AGAP012616,UNKN,-1,-1,II_mean_FPKM,0.041302419,II
AGAP012617,UNKN,,,II_mean_FPKM,0,II
AGAP012618,UNKN,,,II_mean_FPKM,0,II
AGAP012619,UNKN,1,1,II_mean_FPKM,0.003681034,II
AGAP012620,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012621,UNKN,-1,1,II_mean_FPKM,0.142828485,II
AGAP012622,UNKN,-1,1,II_mean_FPKM,2.414756359,II
AGAP012623,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012624,UNKN,,,II_mean_FPKM,0.610266171,II
AGAP012625,UNKN,,,II_mean_FPKM,0,II
AGAP012626,UNKN,,,II_mean_FPKM,0.239143727,II
AGAP012627,UNKN,-1,-1,II_mean_FPKM,0.010020225,II
AGAP012628,UNKN,-1,-1,II_mean_FPKM,0.019088847,II
AGAP012631,UNKN,-1,-1,II_mean_FPKM,47.21812716,II
AGAP012632,UNKN,1,-1,II_mean_FPKM,0.203822032,II
AGAP012633,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012634,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012635,UNKN,-1,-1,II_mean_FPKM,0.029507903,II
AGAP012636,UNKN,-1,-1,II_mean_FPKM,0.021831383,II
AGAP012637,UNKN,-1,-1,II_mean_FPKM,3.309416981,II
AGAP012638,UNKN,1,-1,II_mean_FPKM,2.334310217,II
AGAP012639,UNKN,,,II_mean_FPKM,0,II
AGAP012640,UNKN,,,II_mean_FPKM,0,II
AGAP012641,UNKN,-1,-1,II_mean_FPKM,0.375698509,II
AGAP012642,UNKN,-1,-1,II_mean_FPKM,6.309037011,II
AGAP012643,UNKN,-1,-1,II_mean_FPKM,71.6952653,II
AGAP012644,UNKN,-1,-1,II_mean_FPKM,0.031543542,II
AGAP012645,UNKN,,,II_mean_FPKM,48.89715892,II
AGAP012646,UNKN,-1,1,II_mean_FPKM,0.020118733,II
AGAP012647,UNKN,,,II_mean_FPKM,0.525752545,II
AGAP012648,UNKN,-1,-1,II_mean_FPKM,0.6192375,II
AGAP012649,UNKN,-1,-1,II_mean_FPKM,0.011244351,II
AGAP012650,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012651,UNKN,,,II_mean_FPKM,0,II
AGAP012652,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012653,UNKN,,,II_mean_FPKM,8.126312125,II
AGAP012654,UNKN,,,II_mean_FPKM,13.38666824,II
AGAP012655,UNKN,-1,-1,II_mean_FPKM,30.63541222,II
AGAP012656,UNKN,-1,-1,II_mean_FPKM,2.43027825,II
AGAP012657,UNKN,-1,-1,II_mean_FPKM,0.210556937,II
AGAP012658,UNKN,,,II_mean_FPKM,0.92738871,II
AGAP012659,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012660,UNKN,,,II_mean_FPKM,6.691087045,II
AGAP012661,UNKN,,,II_mean_FPKM,0.247908939,II
AGAP012662,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012663,UNKN,,,II_mean_FPKM,2.729975197,II
AGAP012664,UNKN,-1,-1,II_mean_FPKM,0.090230388,II
AGAP012665,UNKN,,,II_mean_FPKM,0.010875965,II
AGAP012666,UNKN,-1,-1,II_mean_FPKM,0.760794357,II
AGAP012667,UNKN,-1,-1,II_mean_FPKM,1.051493579,II
AGAP012668,UNKN,-1,-1,II_mean_FPKM,0.343387358,II
AGAP012669,UNKN,-1,-1,II_mean_FPKM,23.60177217,II
AGAP012670,UNKN,-1,-1,II_mean_FPKM,0.081176529,II
AGAP012671,UNKN,,,II_mean_FPKM,0.006673639,II
AGAP012672,UNKN,-1,-1,II_mean_FPKM,0.382456381,II
AGAP012673,UNKN,-1,-1,II_mean_FPKM,0.05024995,II
AGAP012674,UNKN,-1,-1,II_mean_FPKM,0.092473182,II
AGAP012675,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012676,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012677,UNKN,-1,-1,II_mean_FPKM,0.711593782,II
AGAP012678,UNKN,-1,-1,II_mean_FPKM,0.644633606,II
AGAP012679,UNKN,-1,-1,II_mean_FPKM,1.162827363,II
AGAP012680,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012681,UNKN,-1,-1,II_mean_FPKM,0.027722293,II
AGAP012682,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012683,UNKN,-1,-1,II_mean_FPKM,32.03812855,II
AGAP012684,UNKN,-1,1,II_mean_FPKM,34.72155685,II
AGAP012685,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012686,UNKN,-1,1,II_mean_FPKM,3.177027884,II
AGAP012687,UNKN,,,II_mean_FPKM,0,II
AGAP012688,UNKN,,,II_mean_FPKM,0,II
AGAP012689,UNKN,,,II_mean_FPKM,0,II
AGAP012690,UNKN,-1,1,II_mean_FPKM,2.3083092,II
AGAP012691,UNKN,-1,-1,II_mean_FPKM,10.59454119,II
AGAP012692,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012693,UNKN,-1,-1,II_mean_FPKM,0.019778,II
AGAP012694,UNKN,1,-1,II_mean_FPKM,2.051455452,II
AGAP012695,UNKN,-1,1,II_mean_FPKM,0.206609278,II
AGAP012696,UNKN,-1,-1,II_mean_FPKM,0.234495614,II
AGAP012697,UNKN,-1,-1,II_mean_FPKM,0.148587532,II
AGAP012698,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012699,UNKN,-1,-1,II_mean_FPKM,21.26742613,II
AGAP012700,UNKN,,,II_mean_FPKM,0.109582885,II
AGAP012701,UNKN,,,II_mean_FPKM,31.46389447,II
AGAP012702,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012703,UNKN,-1,-1,II_mean_FPKM,0.013295737,II
AGAP012704,UNKN,,,II_mean_FPKM,0.485145129,II
AGAP012705,UNKN,-1,-1,II_mean_FPKM,51.53048306,II
AGAP012706,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012707,UNKN,-1,-1,II_mean_FPKM,0.090313911,II
AGAP012708,UNKN,,,II_mean_FPKM,2.781039115,II
AGAP012709,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012710,UNKN,-1,1,II_mean_FPKM,0.106726894,II
AGAP012711,UNKN,-1,-1,II_mean_FPKM,0.15107009,II
AGAP012712,UNKN,,,II_mean_FPKM,0.359947242,II
AGAP012713,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012714,UNKN,1,-1,II_mean_FPKM,3.95906898,II
AGAP012715,UNKN,,,II_mean_FPKM,4.670707068,II
AGAP012716,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012717,UNKN,-1,-1,II_mean_FPKM,258.3703996,II
AGAP012718,UNKN,1,-1,II_mean_FPKM,10.16631213,II
AGAP012719,UNKN,-1,1,II_mean_FPKM,5.807914332,II
AGAP012720,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012721,UNKN,-1,-1,II_mean_FPKM,21.69181721,II
AGAP012722,UNKN,-1,1,II_mean_FPKM,0.215827129,II
AGAP012723,UNKN,,,II_mean_FPKM,0.004175643,II
AGAP012724,UNKN,,,II_mean_FPKM,0,II
AGAP012725,UNKN,,,II_mean_FPKM,0,II
AGAP012726,UNKN,1,-1,II_mean_FPKM,50.88955996,II
AGAP012727,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012728,UNKN,-1,-1,II_mean_FPKM,0.007161879,II
AGAP012729,UNKN,-1,-1,II_mean_FPKM,0.348763582,II
AGAP012730,UNKN,,,II_mean_FPKM,0.016562368,II
AGAP012731,UNKN,-1,1,II_mean_FPKM,2.267054206,II
AGAP012732,UNKN,-1,1,II_mean_FPKM,5.02566272,II
AGAP012733,UNKN,,,II_mean_FPKM,0,II
AGAP012734,UNKN,,,II_mean_FPKM,0.138049134,II
AGAP012735,UNKN,,,II_mean_FPKM,0.361376825,II
AGAP012736,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012737,UNKN,-1,-1,II_mean_FPKM,1.711820487,II
AGAP012738,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012739,UNKN,1,-1,II_mean_FPKM,43.86468876,II
AGAP012740,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012741,UNKN,-1,-1,II_mean_FPKM,8.937655514,II
AGAP012742,UNKN,1,-1,II_mean_FPKM,2.053864476,II
AGAP012743,UNKN,1,1,II_mean_FPKM,2.913782169,II
AGAP012744,UNKN,-1,-1,II_mean_FPKM,0.299865592,II
AGAP012745,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012746,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012747,UNKN,-1,1,II_mean_FPKM,6.835198772,II
AGAP012748,UNKN,1,-1,II_mean_FPKM,10.84975977,II
AGAP012749,UNKN,-1,-1,II_mean_FPKM,0.107787024,II
AGAP012750,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012751,UNKN,,,II_mean_FPKM,5.274358911,II
AGAP012752,UNKN,,,II_mean_FPKM,1.549069789,II
AGAP012753,UNKN,-1,-1,II_mean_FPKM,0.031187689,II
AGAP012754,UNKN,1,1,II_mean_FPKM,12.93388842,II
AGAP012755,UNKN,-1,-1,II_mean_FPKM,1.803955528,II
AGAP012756,UNKN,-1,-1,II_mean_FPKM,4.143229109,II
AGAP012757,,-1,-1,II_mean_FPKM,0.036255825,II
AGAP012758,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012759,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012760,UNKN,-1,-1,II_mean_FPKM,5.427653554,II
AGAP012761,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012762,UNKN,,,II_mean_FPKM,0.044681674,II
AGAP012763,UNKN,-1,-1,II_mean_FPKM,2.036665979,II
AGAP012764,UNKN,-1,-1,II_mean_FPKM,0.440442024,II
AGAP012765,UNKN,-1,-1,II_mean_FPKM,0.025008643,II
AGAP012766,UNKN,,,II_mean_FPKM,0.092980193,II
AGAP012767,UNKN,-1,-1,II_mean_FPKM,0.060182386,II
AGAP012768,UNKN,-1,1,II_mean_FPKM,0.736715727,II
AGAP012769,UNKN,-1,-1,II_mean_FPKM,0.207265078,II
AGAP012770,UNKN,-1,-1,II_mean_FPKM,233.651247,II
AGAP012771,UNKN,-1,-1,II_mean_FPKM,0.007390449,II
AGAP012772,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012773,UNKN,-1,-1,II_mean_FPKM,25.79760283,II
AGAP012774,UNKN,,,II_mean_FPKM,0,II
AGAP012775,UNKN,,,II_mean_FPKM,2.73195054,II
AGAP012776,UNKN,,,II_mean_FPKM,0.107851731,II
AGAP012777,UNKN,-1,-1,II_mean_FPKM,0.006698887,II
AGAP012778,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012779,UNKN,-1,-1,II_mean_FPKM,4.358390228,II
AGAP012780,UNKN,-1,-1,II_mean_FPKM,3.005137763,II
AGAP012781,UNKN,,,II_mean_FPKM,0,II
AGAP012782,UNKN,-1,-1,II_mean_FPKM,0.093667719,II
AGAP012783,UNKN,-1,-1,II_mean_FPKM,0.675809352,II
AGAP012784,UNKN,-1,-1,II_mean_FPKM,0.633390498,II
AGAP012785,UNKN,,,II_mean_FPKM,0,II
AGAP012786,UNKN,,,II_mean_FPKM,0,II
AGAP012787,UNKN,1,-1,II_mean_FPKM,13.09194767,II
AGAP012788,UNKN,-1,-1,II_mean_FPKM,1.826073006,II
AGAP012789,UNKN,,,II_mean_FPKM,0,II
AGAP012792,UNKN,-1,-1,II_mean_FPKM,13.34069865,II
AGAP012793,UNKN,-1,-1,II_mean_FPKM,0.08788416,II
AGAP012794,UNKN,,,II_mean_FPKM,0,II
AGAP012795,UNKN,,,II_mean_FPKM,0,II
AGAP012796,UNKN,-1,-1,II_mean_FPKM,0.155689899,II
AGAP012797,UNKN,,,II_mean_FPKM,0.038984612,II
AGAP012798,UNKN,-1,-1,II_mean_FPKM,33.87509355,II
AGAP012799,UNKN,,,II_mean_FPKM,0.011248505,II
AGAP012800,UNKN,-1,-1,II_mean_FPKM,0.159114192,II
AGAP012801,UNKN,-1,-1,II_mean_FPKM,1.744613141,II
AGAP012802,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012803,UNKN,,,II_mean_FPKM,0.950727393,II
AGAP012804,UNKN,-1,1,II_mean_FPKM,0.214399511,II
AGAP012805,UNKN,,,II_mean_FPKM,0.165514953,II
AGAP012806,UNKN,-1,-1,II_mean_FPKM,0.079568216,II
AGAP012807,UNKN,-1,-1,II_mean_FPKM,0.021282817,II
AGAP012808,UNKN,-1,-1,II_mean_FPKM,0.20662121,II
AGAP012809,UNKN,-1,-1,II_mean_FPKM,19.461008,II
AGAP012810,UNKN,,,II_mean_FPKM,0,II
AGAP012811,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012812,UNKN,-1,-1,II_mean_FPKM,7.379052938,II
AGAP012813,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012814,UNKN,-1,-1,II_mean_FPKM,0.298859363,II
AGAP012815,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012816,UNKN,-1,-1,II_mean_FPKM,4.200828469,II
AGAP012817,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012818,UNKN,-1,-1,II_mean_FPKM,0.061179987,II
AGAP012819,UNKN,-1,-1,II_mean_FPKM,16.06683721,II
AGAP012820,UNKN,-1,-1,II_mean_FPKM,0.200414207,II
AGAP012821,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012822,UNKN,-1,1,II_mean_FPKM,4.645756058,II
AGAP012823,UNKN,-1,-1,II_mean_FPKM,5.04343932,II
AGAP012824,UNKN,,,II_mean_FPKM,0,II
AGAP012825,UNKN,1,1,II_mean_FPKM,3.503182804,II
AGAP012826,UNKN,-1,-1,II_mean_FPKM,1.002761934,II
AGAP012827,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012828,UNKN,-1,-1,II_mean_FPKM,0.71314024,II
AGAP012829,UNKN,1,-1,II_mean_FPKM,204.4891887,II
AGAP012830,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012831,UNKN,-1,-1,II_mean_FPKM,0.658047462,II
AGAP012832,UNKN,-1,1,II_mean_FPKM,0.898933863,II
AGAP012833,UNKN,-1,1,II_mean_FPKM,3.612446269,II
AGAP012834,UNKN,-1,-1,II_mean_FPKM,3.830565632,II
AGAP012835,UNKN,-1,-1,II_mean_FPKM,1.99376373,II
AGAP012836,UNKN,-1,-1,II_mean_FPKM,10.41747253,II
AGAP012837,UNKN,-1,-1,II_mean_FPKM,2.538866428,II
AGAP012838,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012839,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012840,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012841,UNKN,1,-1,II_mean_FPKM,0.138279671,II
AGAP012842,UNKN,,,II_mean_FPKM,0,II
AGAP012843,UNKN,-1,-1,II_mean_FPKM,1.000088602,II
AGAP012844,UNKN,-1,-1,II_mean_FPKM,0.16406295,II
AGAP012845,UNKN,-1,-1,II_mean_FPKM,0.158165561,II
AGAP012846,UNKN,,,II_mean_FPKM,0,II
AGAP012847,UNKN,-1,1,II_mean_FPKM,3.018581835,II
AGAP012848,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012849,UNKN,-1,-1,II_mean_FPKM,0.349521333,II
AGAP012850,UNKN,-1,-1,II_mean_FPKM,0.017983811,II
AGAP012851,UNKN,1,-1,II_mean_FPKM,179.976031,II
AGAP012852,UNKN,-1,-1,II_mean_FPKM,0.114619548,II
AGAP012853,UNKN,-1,-1,II_mean_FPKM,0.141336122,II
AGAP012854,UNKN,-1,-1,II_mean_FPKM,4.425131882,II
AGAP012855,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012856,UNKN,-1,-1,II_mean_FPKM,5.695571086,II
AGAP012857,UNKN,-1,-1,II_mean_FPKM,1.997939714,II
AGAP012858,UNKN,-1,-1,II_mean_FPKM,28.58402375,II
AGAP012859,UNKN,1,-1,II_mean_FPKM,8.992791767,II
AGAP012860,UNKN,-1,1,II_mean_FPKM,0.679356085,II
AGAP012861,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012862,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012863,UNKN,,,II_mean_FPKM,0.141442969,II
AGAP012865,UNKN,,,II_mean_FPKM,0.803096875,II
AGAP012866,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012867,UNKN,-1,-1,II_mean_FPKM,0.035727395,II
AGAP012868,UNKN,-1,-1,II_mean_FPKM,0.4738432,II
AGAP012869,UNKN,-1,-1,II_mean_FPKM,0.006592447,II
AGAP012870,UNKN,-1,-1,II_mean_FPKM,0.023690235,II
AGAP012871,UNKN,1,-1,II_mean_FPKM,0.106763685,II
AGAP012872,UNKN,-1,-1,II_mean_FPKM,13.49894177,II
AGAP012873,UNKN,-1,-1,II_mean_FPKM,0.019609026,II
AGAP012874,UNKN,,,II_mean_FPKM,0,II
AGAP012875,UNKN,,,II_mean_FPKM,0,II
AGAP012876,UNKN,,,II_mean_FPKM,0.007090321,II
AGAP012877,UNKN,-1,-1,II_mean_FPKM,1.846446595,II
AGAP012879,UNKN,-1,-1,II_mean_FPKM,0.093433769,II
AGAP012880,UNKN,-1,-1,II_mean_FPKM,2.601589584,II
AGAP012881,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012882,UNKN,-1,1,II_mean_FPKM,0,II
AGAP012883,UNKN,-1,-1,II_mean_FPKM,1.451208151,II
AGAP012884,UNKN,,,II_mean_FPKM,0,II
AGAP012885,UNKN,-1,-1,II_mean_FPKM,15.22099384,II
AGAP012886,UNKN,,,II_mean_FPKM,0,II
AGAP012887,UNKN,-1,-1,II_mean_FPKM,2.124066805,II
AGAP012888,UNKN,-1,-1,II_mean_FPKM,0.193404891,II
AGAP012889,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012890,,-1,-1,II_mean_FPKM,6.65239865,II
AGAP012891,UNKN,-1,-1,II_mean_FPKM,0.119471511,II
AGAP012892,UNKN,1,-1,II_mean_FPKM,0.02983045,II
AGAP012893,UNKN,-1,-1,II_mean_FPKM,0.090315285,II
AGAP012894,UNKN,-1,1,II_mean_FPKM,153.2902144,II
AGAP012895,UNKN,-1,1,II_mean_FPKM,19.81531458,II
AGAP012896,UNKN,-1,-1,II_mean_FPKM,7.811538782,II
AGAP012897,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012898,UNKN,-1,-1,II_mean_FPKM,31.09143459,II
AGAP012899,UNKN,,,II_mean_FPKM,0,II
AGAP012900,UNKN,-1,-1,II_mean_FPKM,1.241511066,II
AGAP012901,UNKN,-1,-1,II_mean_FPKM,2.044994288,II
AGAP012902,UNKN,-1,-1,II_mean_FPKM,3.908160259,II
AGAP012903,UNKN,,,II_mean_FPKM,0,II
AGAP012904,UNKN,,,II_mean_FPKM,0.034592248,II
AGAP012905,UNKN,1,-1,II_mean_FPKM,27.734301,II
AGAP012906,UNKN,-1,-1,II_mean_FPKM,0.340677829,II
AGAP012907,UNKN,-1,-1,II_mean_FPKM,1.793409234,II
AGAP012908,UNKN,-1,-1,II_mean_FPKM,2.997814175,II
AGAP012909,UNKN,,,II_mean_FPKM,0,II
AGAP012910,UNKN,-1,-1,II_mean_FPKM,2.858249484,II
AGAP012911,UNKN,-1,-1,II_mean_FPKM,1.277185157,II
AGAP012912,UNKN,,,II_mean_FPKM,0.02250658,II
AGAP012913,UNKN,-1,-1,II_mean_FPKM,1.850387824,II
AGAP012914,,-1,1,II_mean_FPKM,0.163106197,II
AGAP012915,UNKN,-1,-1,II_mean_FPKM,5.811771067,II
AGAP012916,UNKN,-1,-1,II_mean_FPKM,0.198531449,II
AGAP012917,UNKN,1,-1,II_mean_FPKM,11.29549212,II
AGAP012918,UNKN,-1,-1,II_mean_FPKM,0.272453368,II
AGAP012919,UNKN,-1,-1,II_mean_FPKM,0.814060824,II
AGAP012920,,-1,-1,II_mean_FPKM,79.36625689,II
AGAP012921,UNKN,,,II_mean_FPKM,0.491148191,II
AGAP012922,UNKN,-1,-1,II_mean_FPKM,14.72196247,II
AGAP012923,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012924,UNKN,-1,-1,II_mean_FPKM,0.481596599,II
AGAP012925,,-1,-1,II_mean_FPKM,0.213917719,II
AGAP012926,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012927,,,,II_mean_FPKM,0.6010136,II
AGAP012928,,1,-1,II_mean_FPKM,0.768218673,II
AGAP012929,UNKN,,,II_mean_FPKM,0,II
AGAP012930,,-1,-1,II_mean_FPKM,1.106219177,II
AGAP012931,,1,1,II_mean_FPKM,16.28430079,II
AGAP012932,,-1,-1,II_mean_FPKM,3.299138561,II
AGAP012933,,-1,-1,II_mean_FPKM,34.55597701,II
AGAP012934,,-1,-1,II_mean_FPKM,11.05740039,II
AGAP012935,,,,II_mean_FPKM,0,II
AGAP012936,,-1,-1,II_mean_FPKM,60.11508321,II
AGAP012937,,-1,-1,II_mean_FPKM,0.300498579,II
AGAP012938,,-1,-1,II_mean_FPKM,0.205296455,II
AGAP012939,,-1,-1,II_mean_FPKM,0.473256211,II
AGAP012940,,,,II_mean_FPKM,0,II
AGAP012941,,-1,-1,II_mean_FPKM,0,II
AGAP012943,,-1,-1,II_mean_FPKM,1.814397737,II
AGAP012944,,-1,-1,II_mean_FPKM,13.56140001,II
AGAP012945,UNKN,-1,-1,II_mean_FPKM,0,II
AGAP012946,2R,-1,-1,II_mean_FPKM,0.691683972,II
AGAP012947,2R,-1,-1,II_mean_FPKM,0.045183838,II
AGAP012948,2R,,,II_mean_FPKM,0.036786398,II
AGAP012949,2R,-1,-1,II_mean_FPKM,0.024477996,II
AGAP012950,2R,-1,-1,II_mean_FPKM,0.344996235,II
AGAP012951,2R,1,-1,II_mean_FPKM,46.8734135,II
AGAP012952,2R,1,1,II_mean_FPKM,51.26928393,II
AGAP012953,X,-1,-1,II_mean_FPKM,0,II
AGAP012954,X,-1,-1,II_mean_FPKM,0.225841888,II
AGAP012955,2R,-1,-1,II_mean_FPKM,128.7224332,II
AGAP012956,X,-1,-1,II_mean_FPKM,1.205780021,II
AGAP012957,2R,-1,-1,II_mean_FPKM,0.543333588,II
AGAP012958,2R,-1,-1,II_mean_FPKM,1.601162904,II
AGAP012959,2R,,,II_mean_FPKM,0,II
AGAP012960,2R,,,II_mean_FPKM,0.003798782,II
AGAP012961,2R,,,II_mean_FPKM,0.626152609,II
AGAP012962,2R,-1,-1,II_mean_FPKM,0,II
AGAP012963,2R,-1,-1,II_mean_FPKM,150.4920866,II
AGAP012964,X,-1,-1,II_mean_FPKM,0.201558742,II
AGAP012965,,,,II_mean_FPKM,0.278089573,II
AGAP012966,2R,,,II_mean_FPKM,0.024413604,II
AGAP012967,2R,1,-1,II_mean_FPKM,18.08642465,II
AGAP012968,2R,,,II_mean_FPKM,0.004637891,II
AGAP012969,2R,-1,-1,II_mean_FPKM,13.42657933,II
AGAP012970,2R,,,II_mean_FPKM,0,II
AGAP012971,2R,-1,-1,II_mean_FPKM,0.031281407,II
AGAP012972,2R,-1,1,II_mean_FPKM,16.67166439,II
AGAP012973,,,,II_mean_FPKM,0,II
AGAP012974,2R,-1,1,II_mean_FPKM,36.40080304,II
AGAP012975,X,-1,-1,II_mean_FPKM,0,II
AGAP012976,,-1,-1,II_mean_FPKM,0,II
AGAP012977,2R,,,II_mean_FPKM,57.83542636,II
AGAP012978,,,,II_mean_FPKM,0.295473803,II
AGAP012979,2R,-1,-1,II_mean_FPKM,0.128671268,II
AGAP012980,,-1,-1,II_mean_FPKM,11.14142011,II
AGAP012981,2R,-1,-1,II_mean_FPKM,80.93335156,II
AGAP012982,2R,-1,-1,II_mean_FPKM,10.92521408,II
AGAP012983,2R,,,II_mean_FPKM,0,II
AGAP012984,2R,,,II_mean_FPKM,0.109665147,II
AGAP012985,2R,-1,-1,II_mean_FPKM,3.740373447,II
AGAP012986,X,-1,-1,II_mean_FPKM,1.015855494,II
AGAP012987,2R,-1,-1,II_mean_FPKM,10.06754622,II
AGAP012988,2R,-1,-1,II_mean_FPKM,0.033087053,II
AGAP012989,2R,,,II_mean_FPKM,80.16666584,II
AGAP012990,2R,-1,-1,II_mean_FPKM,108.4916,II
AGAP012991,X,-1,-1,II_mean_FPKM,3.159673541,II
AGAP012992,2R,,,II_mean_FPKM,125.0246461,II
AGAP012993,2R,-1,-1,II_mean_FPKM,21.08817887,II
